Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RKS	RKS160614:SR:WB:	Sample-Routine	06/14/2016	08:37	1002	Water Bottle		Total Phosphorus, mixed forms	as P		18.80	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS160614:SR:WB:	Sample-Routine	06/14/2016	08:37	1002	Water Bottle		Orthophosphate	as P		9.06	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS160614:SR:WB:	Sample-Routine	06/14/2016	08:37	1002	Water Bottle		Silicate			1720.37	ug/l	Filtered, field	366	USEPA			
RKS	RKS160614:SR:WB:	Sample-Routine	06/14/2016	08:37	1002	Water Bottle		Nitrate + Nitrite	as N		5.65	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS160614:SR:WB:	Sample-Routine	06/14/2016	08:37	1002	Water Bottle		Ammonium	as N		4.15	ug/l	Filtered, field	350.1	USEPA			
RAB	RAB160614:FM:PS:TS:	Field Msr/Obs	06/14/2016	09:15	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.8	deg C		2550	APHA			
RAB	RAB160614:FM:PS:DO:	Field Msr/Obs	06/14/2016	09:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.72	mg/l		8157	HACH			
RAB	RAB160614:FM:PS:DO:	Field Msr/Obs	06/14/2016	09:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.6	%		8157	HACH			
RAB	RAB160614:FM:WB:	Field Msr/Obs	06/14/2016	09:15	1002	Water Bottle	HACH 2100Q	Turbidity			2.62	NTU		180.1	USEPA			
RAB	RAB160614:FM:PS:PH:	Field Msr/Obs	06/14/2016	09:15	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
RAB	RAB160614:FM:PS:TS:	Field Msr/Obs	06/14/2016	09:15	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
RAB	RAB160614:SR:WB:	Sample-Routine	06/14/2016	09:15	1002	Water Bottle		Total Nitrogen, mixed forms	as N		91.26	ug/l	Filtered, field	4500-N	APHA			
RAB	RAB160614:SR:WB:	Sample-Routine	06/14/2016	09:15	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.73	ug/l	Filtered, field	4500-P	APHA			
RAB	RAB160614:SR:WB:	Sample-Routine	06/14/2016	09:15	1002	Water Bottle		Orthophosphate	as P		8.46	ug/l	Filtered, field	365.5	USEPA			
RAB	RAB160614:SR:WB:	Sample-Routine	06/14/2016	09:15	1002	Water Bottle		Silicate			604.37	ug/l	Filtered, field	366	USEPA			
