Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
OPP	OPP210317:FM:WB:	Field Msr/Obs	03/17/2021	09:39	1002	Water Bottle	HACH 2100Q	Turbidity			21.50	NTU		180.1	USEPA			
OPP	OPP210317:FM:PS:PH:	Field Msr/Obs	03/17/2021	09:39	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
OPP	OPP210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	09:39	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Total Nitrogen, mixed forms	as N		98.64	ug/l	Filtered, field	4500-N	APHA			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Total Phosphorus, mixed forms	as P		15.02	ug/l	Filtered, field	4500-P	APHA			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Orthophosphate	as P		8.22	ug/l	Filtered, field	365.5	USEPA			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Silicate			433.85	ug/l	Filtered, field	366	USEPA			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Nitrate + Nitrite	as N		17.63	ug/l	Filtered, field	353.4	USEPA			
OPP	OPP210317:SR:WB:	Sample-Routine	03/17/2021	09:39	1002	Water Bottle		Ammonium	as N		1.19	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RHL	RHL210318:FM:PS:TS:	Field Msr/Obs	03/18/2021	08:00	1002	Probe/Sensor	HACH CDC401	Temperature, water			22.5	deg C		2550	APHA			
RHL	RHL210318:FM:PS:DO:	Field Msr/Obs	03/18/2021	08:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.98	mg/l		8157	HACH			
RHL	RHL210318:FM:PS:DO:	Field Msr/Obs	03/18/2021	08:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.3	%		8157	HACH			
RHL	RHL210318:FM:WB:	Field Msr/Obs	03/18/2021	08:00	1002	Water Bottle	HACH 2100Q	Turbidity			192.33	NTU		180.1	USEPA			
RHL	RHL210318:FM:PS:PH:	Field Msr/Obs	03/18/2021	08:00	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
RHL	RHL210318:FM:PS:TS:	Field Msr/Obs	03/18/2021	08:00	1002	Probe/Sensor	HACH CDC401	Salinity			28.2	ppt		8160	HACH			
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Total Nitrogen, mixed forms	as N		122.27	ug/l	Filtered, field	4500-N	APHA			
RHL	RHL210318:SR:WB:	Sample-Routine	03/18/2021	08:00	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.97	ug/l	Filtered, field	4500-P	APHA			
