Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
PFF	PFF210407:FM:PS:PH:	Field Msr/Obs	04/07/2021	08:18	1002	Probe/Sensor	HACH PHC101	pH			8.09	None		8156	HACH			
PFF	PFF210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	08:18	1002	Probe/Sensor	HACH CDC401	Salinity			34.0	ppt		8160	HACH			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Total Nitrogen, mixed forms	as N		67.73	ug/l	Filtered, field	4500-N	APHA			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Total Phosphorus, mixed forms	as P		16.31	ug/l	Filtered, field	4500-P	APHA			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Orthophosphate	as P		10.18	ug/l	Filtered, field	365.5	USEPA			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Silicate			514.87	ug/l	Filtered, field	366	USEPA			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Nitrate + Nitrite	as N		9.16	ug/l	Filtered, field	353.4	USEPA			
PFF	PFF210407:SR:WB:	Sample-Routine	04/07/2021	08:18	1002	Water Bottle		Ammonium	as N		0.79	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	08:43	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.0	deg C		2550	APHA			
PLH	PLH210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	08:43	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.27	mg/l		8157	HACH			
PLH	PLH210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	08:43	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			90.5	%		8157	HACH			
PLH	PLH210407:FM:WB:	Field Msr/Obs	04/07/2021	08:43	1002	Water Bottle	HACH 2100Q	Turbidity			3.48	NTU		180.1	USEPA			
PLH	PLH210407:FM:PS:PH:	Field Msr/Obs	04/07/2021	08:43	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
PLH	PLH210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	08:43	1002	Probe/Sensor	HACH CDC401	Salinity			34.4	ppt		8160	HACH			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Total Nitrogen, mixed forms	as N		75.21	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.47	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Orthophosphate	as P		6.98	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Silicate			338.67	ug/l	Filtered, field	366	USEPA			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Nitrate + Nitrite	as N		4.12	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH210407:SR:WB:	Sample-Routine	04/07/2021	08:43	1002	Water Bottle		Ammonium	as N		5.61	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLT	PLT210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:02	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.9	deg C		2550	APHA			
PLT	PLT210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:02	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.36	mg/l		8157	HACH			
PLT	PLT210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:02	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			91.7	%		8157	HACH			
PLT	PLT210407:FM:WB:	Field Msr/Obs	04/07/2021	09:02	1002	Water Bottle	HACH 2100Q	Turbidity			4.35	NTU		180.1	USEPA			
PLT	PLT210407:FM:PS:PH:	Field Msr/Obs	04/07/2021	09:02	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
PLT	PLT210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:02	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Total Nitrogen, mixed forms	as N		71.56	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Total Phosphorus, mixed forms	as P		20.22	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Orthophosphate	as P		11.42	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Silicate			469.29	ug/l	Filtered, field	366	USEPA			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Nitrate + Nitrite	as N		8.98	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT210407:SR:WB:	Sample-Routine	04/07/2021	09:02	1002	Water Bottle		Ammonium	as N		0.65	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:33	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.5	deg C		2550	APHA			
OCO	OCO210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:33	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.60	mg/l		8157	HACH			
OCO	OCO210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	09:33	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.7	%		8157	HACH			
OCO	OCO210407:FM:WB:	Field Msr/Obs	04/07/2021	09:33	1002	Water Bottle	HACH 2100Q	Turbidity			1.10	NTU		180.1	USEPA			
OCO	OCO210407:FM:PS:PH:	Field Msr/Obs	04/07/2021	09:33	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
OCO	OCO210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	09:33	1002	Probe/Sensor	HACH CDC401	Salinity			34.8	ppt		8160	HACH			
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Total Nitrogen, mixed forms	as N		67.05	ug/l	Filtered, field	4500-N	APHA			
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.53	ug/l	Filtered, field	4500-P	APHA			
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Orthophosphate	as P		6.19	ug/l	Filtered, field	365.5	USEPA			
OCO	OCO210407:SR:WB:	Sample-Routine	04/07/2021	09:33	1002	Water Bottle		Silicate			368.55	ug/l	Filtered, field	366	USEPA			
